id,platform,post_id,url,tagged_account_handle,tagged_hashtags,language,author_handle,author_display_name,category,text,created_at,retrieved_at,media_json,metrics_json,raw_json,account_id,reply_to_post_id,quoted_post_id
172,x,2009092668857647254,https://x.com/ICEdeputy/status/2009092668857647254,"[""JDVance""]",,en,ICEdeputy,ICE Deputy Director,government,"RT @JDVance: I want every ICE officer to know that their president, vice president, and the entire administration stands behind them.

To t…",Thu Jan 08 02:39:54 +0000 2026,2026-02-03T18:45:13.322284+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 34550, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Thu Jan 08 02:39:54 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""JDVance""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 34550, ""text"": ""RT @JDVance: I want every ICE officer to know that their president, vice president, and the entire administration stands behind them.\n\nTo t…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1967984031884083200"", ""id"": ""2009092668857647254"", ""conversation_id"": ""2009092668857647254"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEdeputy/status/2009092668857647254""}",10,,
173,x,2009092656622915632,https://x.com/ICEdeputy/status/2009092656622915632,"[""DHSgov""]",,en,ICEdeputy,ICE Deputy Director,government,"RT @DHSgov: Today, in an act of domestic terrorism, an anti-ICE rioter weaponized her vehicle against law enforcement. Our officer relied o…",Thu Jan 08 02:39:51 +0000 2026,2026-02-03T18:45:13.322305+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 4121, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Thu Jan 08 02:39:51 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""DHSgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 4121, ""text"": ""RT @DHSgov: Today, in an act of domestic terrorism, an anti-ICE rioter weaponized her vehicle against law enforcement. Our officer relied o…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1967984031884083200"", ""id"": ""2009092656622915632"", ""conversation_id"": ""2009092656622915632"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEdeputy/status/2009092656622915632""}",10,,
174,x,2008959055134638195,https://x.com/ICEdeputy/status/2008959055134638195,"[""DHSgov""]",,en,ICEdeputy,ICE Deputy Director,government,"RT @DHSgov: Today, ICE officers in Minneapolis were conducting targeted operations when rioters began blocking ICE officers and one of thes…",Wed Jan 07 17:48:58 +0000 2026,2026-02-03T18:45:13.322326+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 14424, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Wed Jan 07 17:48:58 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""DHSgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 14424, ""text"": ""RT @DHSgov: Today, ICE officers in Minneapolis were conducting targeted operations when rioters began blocking ICE officers and one of thes…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1967984031884083200"", ""id"": ""2008959055134638195"", ""conversation_id"": ""2008959055134638195"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEdeputy/status/2008959055134638195""}",10,,
175,x,2008281996493996266,https://x.com/ICEdeputy/status/2008281996493996266,"[""realDonaldTrump"", ""Sec_Noem""]",,en,ICEdeputy,ICE Deputy Director,government,"Because of President @realDonaldTrump's One Big Beautiful Bill, POTUS and @Sec_Noem's leadership, and the passion of Americans answering the call to serve our country — ICE is able to do its job in Defending the Homeland.",Mon Jan 05 20:58:34 +0000 2026,2026-02-03T18:45:13.322346+00:00,[],"{""favorite_count"": 389, ""retweet_count"": 61, ""reply_count"": 46, ""quote_count"": 0, ""bookmark_count"": 6, ""views"": ""39475""}","{""created_at"": ""Mon Jan 05 20:58:34 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""realDonaldTrump"", ""Sec_Noem""], ""tagged_hashtags"": [], ""favorite_count"": 389, ""bookmark_count"": 6, ""quote_count"": 0, ""reply_count"": 46, ""retweet_count"": 61, ""text"": ""Because of President @realDonaldTrump's One Big Beautiful Bill, POTUS and @Sec_Noem's leadership, and the passion of Americans answering the call to serve our country — ICE is able to do its job in Defending the Homeland."", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1967984031884083200"", ""id"": ""2008281996493996266"", ""conversation_id"": ""2008281996493996266"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""39475"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2008275035157659762"", ""url"": ""https://x.com/ICEdeputy/status/2008281996493996266""}",10,,2008275035157659762
176,x,2004655637003993319,https://x.com/ICEdeputy/status/2004655637003993319,"[""ICEgov""]",,en,ICEdeputy,ICE Deputy Director,government,"RT @ICEgov: Columbus is NOT safe, thanks to Mayor Ginther’s sanctuary policies. 

ICE is protecting Americans while he allows their victimi…",Fri Dec 26 20:48:43 +0000 2025,2026-02-03T18:45:13.322369+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 1324, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Fri Dec 26 20:48:43 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""ICEgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1324, ""text"": ""RT @ICEgov: Columbus is NOT safe, thanks to Mayor Ginther’s sanctuary policies. \n\nICE is protecting Americans while he allows their victimi…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1967984031884083200"", ""id"": ""2004655637003993319"", ""conversation_id"": ""2004655637003993319"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEdeputy/status/2004655637003993319""}",10,,
177,x,2018749277980312003,https://x.com/AGPamBondi/status/2018749277980312003,"[""DOJCivil""]",,en,AGPamBondi,Attorney General Pamela Bonta,government,"This Department of Justice stands for LIFE. Yesterday, we secured a key legal win for the pro-life cause. 

Following strong arguments from our @DOJCivil attorneys, Planned Parenthood DROPPED its own lawsuit against pro-life provisions of the One Big Beautiful Bill. Specifically,",Tue Feb 03 18:11:49 +0000 2026,2026-02-03T18:45:41.445341+00:00,[],"{""favorite_count"": 970, ""retweet_count"": 185, ""reply_count"": 230, ""quote_count"": 20, ""bookmark_count"": 18, ""views"": ""34002""}","{""created_at"": ""Tue Feb 03 18:11:49 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""DOJCivil""], ""tagged_hashtags"": [], ""favorite_count"": 970, ""bookmark_count"": 18, ""quote_count"": 20, ""reply_count"": 230, ""retweet_count"": 185, ""text"": ""This Department of Justice stands for LIFE. Yesterday, we secured a key legal win for the pro-life cause. \n\nFollowing strong arguments from our @DOJCivil attorneys, Planned Parenthood DROPPED its own lawsuit against pro-life provisions of the One Big Beautiful Bill. Specifically,"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2018749277980312003"", ""conversation_id"": ""2018749277980312003"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""34002"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2018749277980312003""}",11,,
178,x,2018326184468058566,https://x.com/AGPamBondi/status/2018326184468058566,,,en,AGPamBondi,Attorney General Pamela Bonta,government,"If you riot in a place of worship, we WILL find you.

We have made two more arrests in connection with the coordinated attack on Cities Church in St. Paul, Minnesota: Ian Davis Austin and Jerome Deangelo Richardson.",Mon Feb 02 14:10:35 +0000 2026,2026-02-03T18:45:41.446030+00:00,[],"{""favorite_count"": 32027, ""retweet_count"": 4422, ""reply_count"": 6448, ""quote_count"": 484, ""bookmark_count"": 293, ""views"": ""1164133""}","{""created_at"": ""Mon Feb 02 14:10:35 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 32027, ""bookmark_count"": 293, ""quote_count"": 484, ""reply_count"": 6448, ""retweet_count"": 4422, ""text"": ""If you riot in a place of worship, we WILL find you.\n\nWe have made two more arrests in connection with the coordinated attack on Cities Church in St. Paul, Minnesota: Ian Davis Austin and Jerome Deangelo Richardson."", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2018326184468058566"", ""conversation_id"": ""2018326184468058566"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""1164133"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2018326184468058566""}",11,,
179,x,2017736767718236199,https://x.com/AGPamBondi/status/2017736767718236199,"[""USAO_MIE""]",,en,AGPamBondi,Attorney General Pamela Bonta,government,"No one is above the law - judges included.

Using the power of the bench to allegedly take advantage of vulnerable people is a particularly vile crime.

Thank you to our great prosecutors in Eastern Michigan @USAO_MIE for filing charges in this case.",Sat Jan 31 23:08:27 +0000 2026,2026-02-03T18:45:41.446069+00:00,[],"{""favorite_count"": 17299, ""retweet_count"": 3567, ""reply_count"": 3870, ""quote_count"": 218, ""bookmark_count"": 264, ""views"": ""900666""}","{""created_at"": ""Sat Jan 31 23:08:27 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""USAO_MIE""], ""tagged_hashtags"": [], ""favorite_count"": 17299, ""bookmark_count"": 264, ""quote_count"": 218, ""reply_count"": 3870, ""retweet_count"": 3567, ""text"": ""No one is above the law - judges included.\n\nUsing the power of the bench to allegedly take advantage of vulnerable people is a particularly vile crime.\n\nThank you to our great prosecutors in Eastern Michigan @USAO_MIE for filing charges in this case."", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2017736767718236199"", ""conversation_id"": ""2017736767718236199"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""900666"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2017282005994520906"", ""url"": ""https://x.com/AGPamBondi/status/2017736767718236199""}",11,,2017282005994520906
180,x,2017646363039715514,https://x.com/AGPamBondi/status/2017646363039715514,"[""TheJusticeDept""]",,en,AGPamBondi,Attorney General Pamela Bonta,government,"Another HUGE @TheJusticeDept legal win in Minnesota just now: a Biden-appointed district judge denied Minnesota Attorney General Keith Ellison’s attempt to keep ICE out of Minnesota. 

Neither sanctuary policies nor meritless litigation will stop the Trump Administration from",Sat Jan 31 17:09:13 +0000 2026,2026-02-03T18:45:41.446098+00:00,[],"{""favorite_count"": 22739, ""retweet_count"": 4331, ""reply_count"": 2533, ""quote_count"": 211, ""bookmark_count"": 339, ""views"": ""857635""}","{""created_at"": ""Sat Jan 31 17:09:13 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""TheJusticeDept""], ""tagged_hashtags"": [], ""favorite_count"": 22739, ""bookmark_count"": 339, ""quote_count"": 211, ""reply_count"": 2533, ""retweet_count"": 4331, ""text"": ""Another HUGE @TheJusticeDept legal win in Minnesota just now: a Biden-appointed district judge denied Minnesota Attorney General Keith Ellison’s attempt to keep ICE out of Minnesota. \n\nNeither sanctuary policies nor meritless litigation will stop the Trump Administration from"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2017646363039715514"", ""conversation_id"": ""2017646363039715514"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""857635"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2017646363039715514""}",11,,
181,x,2017277024235040888,https://x.com/AGPamBondi/status/2017277024235040888,,,zxx,AGPamBondi,Attorney General Pamela Bonta,government,https://t.co/moL7xr4jZJ,Fri Jan 30 16:41:36 +0000 2026,2026-02-03T18:45:41.446127+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/2017276962201378816/img/a0WfAhRieIlJZk9s.jpg"", ""type"": ""photo""}]","{""favorite_count"": 21939, ""retweet_count"": 4013, ""reply_count"": 8662, ""quote_count"": 809, ""bookmark_count"": 1170, ""views"": ""1557966""}","{""created_at"": ""Fri Jan 30 16:41:36 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/2017276962201378816/img/a0WfAhRieIlJZk9s.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 21939, ""bookmark_count"": 1170, ""quote_count"": 809, ""reply_count"": 8662, ""retweet_count"": 4013, ""text"": ""https://t.co/moL7xr4jZJ"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""zxx"", ""user_id"": ""1886531809284173824"", ""id"": ""2017277024235040888"", ""conversation_id"": ""2017277024235040888"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""1557966"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2017277024235040888""}",11,,
182,x,2017238803639845115,https://x.com/AGPamBondi/status/2017238803639845115,,,en,AGPamBondi,Attorney General Pamela Bonta,government,"At my direction, early this morning federal agents arrested Don Lemon, Trahern Jeen Crews, Georgia Fort, and Jamael Lydell Lundy, in connection with the coordinated attack on Cities Church in St. Paul, Minnesota.

More details soon.",Fri Jan 30 14:09:43 +0000 2026,2026-02-03T18:45:41.446151+00:00,[],"{""favorite_count"": 124660, ""retweet_count"": 15942, ""reply_count"": 18491, ""quote_count"": 3161, ""bookmark_count"": 2519, ""views"": ""10910879""}","{""created_at"": ""Fri Jan 30 14:09:43 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 124660, ""bookmark_count"": 2519, ""quote_count"": 3161, ""reply_count"": 18491, ""retweet_count"": 15942, ""text"": ""At my direction, early this morning federal agents arrested Don Lemon, Trahern Jeen Crews, Georgia Fort, and Jamael Lydell Lundy, in connection with the coordinated attack on Cities Church in St. Paul, Minnesota.\n\nMore details soon."", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2017238803639845115"", ""conversation_id"": ""2017238803639845115"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""10910879"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2017238803639845115""}",11,,
183,x,2016644788586455357,https://x.com/AGPamBondi/status/2016644788586455357,"[""RealTomHoman"", ""AAGDhillon"", ""FBI"", ""DMNnews""]",,en,AGPamBondi,Attorney General Pamela Bonta,government,"Back on the ground in Minneapolis today with @RealTomHoman, @AAGDhillon, @FBI Christopher Raia, and MN U.S. Attorney Daniel Rosen @DMNnews.

We will NOT tolerate lawlessness in Minnesota. Nothing will stop us from continuing to make arrests and enforce the law.  President Trump https://t.co/0SYtmn0cKa",Wed Jan 28 22:49:19 +0000 2026,2026-02-03T18:45:41.446177+00:00,"[{""url"": ""https://pbs.twimg.com/media/G_yPvOHXsAA-EEq.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G_yPvOIW4AAGYqC.jpg"", ""type"": ""photo""}]","{""favorite_count"": 15951, ""retweet_count"": 2870, ""reply_count"": 4128, ""quote_count"": 219, ""bookmark_count"": 217, ""views"": ""592291""}","{""created_at"": ""Wed Jan 28 22:49:19 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G_yPvOHXsAA-EEq.jpg"", ""https://pbs.twimg.com/media/G_yPvOIW4AAGYqC.jpg""], ""tagged_users"": [""RealTomHoman"", ""AAGDhillon"", ""FBI"", ""DMNnews""], ""tagged_hashtags"": [], ""favorite_count"": 15951, ""bookmark_count"": 217, ""quote_count"": 219, ""reply_count"": 4128, ""retweet_count"": 2870, ""text"": ""Back on the ground in Minneapolis today with @RealTomHoman, @AAGDhillon, @FBI Christopher Raia, and MN U.S. Attorney Daniel Rosen @DMNnews.\n\nWe will NOT tolerate lawlessness in Minnesota. Nothing will stop us from continuing to make arrests and enforce the law.  President Trump https://t.co/0SYtmn0cKa"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2016644788586455357"", ""conversation_id"": ""2016644788586455357"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""592291"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/AGPamBondi/status/2016644788586455357""}",11,,
184,x,2015932965528764622,https://x.com/AGPamBondi/status/2015932965528764622,"[""TheJusticeDept""]",,en,AGPamBondi,Attorney General Pamela Bonta,government,"WIN AGAINST JUDICIAL ACTIVISM IN MINNESOTA  
 
Our great @TheJusticeDept attorneys have now obtained a FULL STAY in this crucial case. 
 
Liberal judges tried to handcuff our federal law enforcement officers, restrict their actions, and put their safety at risk when responding to",Mon Jan 26 23:40:47 +0000 2026,2026-02-03T18:45:41.446205+00:00,[],"{""favorite_count"": 17955, ""retweet_count"": 3798, ""reply_count"": 3106, ""quote_count"": 218, ""bookmark_count"": 397, ""views"": ""957720""}","{""created_at"": ""Mon Jan 26 23:40:47 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""TheJusticeDept""], ""tagged_hashtags"": [], ""favorite_count"": 17955, ""bookmark_count"": 397, ""quote_count"": 218, ""reply_count"": 3106, ""retweet_count"": 3798, ""text"": ""WIN AGAINST JUDICIAL ACTIVISM IN MINNESOTA  \n \nOur great @TheJusticeDept attorneys have now obtained a FULL STAY in this crucial case. \n \nLiberal judges tried to handcuff our federal law enforcement officers, restrict their actions, and put their safety at risk when responding to"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2015932965528764622"", ""conversation_id"": ""2015932965528764622"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""957720"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2014080279409991818"", ""url"": ""https://x.com/AGPamBondi/status/2015932965528764622""}",11,,2014080279409991818
185,x,2015245175644168618,https://x.com/AGPamBondi/status/2015245175644168618,,,en,AGPamBondi,Attorney General Pamela Bonta,government,"The full weight of federal law enforcement is engaged in Minnesota and this Department of Justice is advancing action on every front.

Walz, Ellison and Frey have acknowledged receipt of federal grand jury subpoenas from this DOJ.

We have arrested multiple individuals in the",Sun Jan 25 02:07:45 +0000 2026,2026-02-03T18:45:41.446244+00:00,[],"{""favorite_count"": 15392, ""retweet_count"": 2527, ""reply_count"": 6906, ""quote_count"": 354, ""bookmark_count"": 278, ""views"": ""889586""}","{""created_at"": ""Sun Jan 25 02:07:45 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 15392, ""bookmark_count"": 278, ""quote_count"": 354, ""reply_count"": 6906, ""retweet_count"": 2527, ""text"": ""The full weight of federal law enforcement is engaged in Minnesota and this Department of Justice is advancing action on every front.\n\nWalz, Ellison and Frey have acknowledged receipt of federal grand jury subpoenas from this DOJ.\n\nWe have arrested multiple individuals in the"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2015245175644168618"", ""conversation_id"": ""2015245175644168618"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""889586"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2015191938496917687"", ""url"": ""https://x.com/AGPamBondi/status/2015245175644168618""}",11,,2015191938496917687
186,x,2015238405572190313,https://x.com/AGPamBondi/status/2015238405572190313,,,en,AGPamBondi,Attorney General Pamela Bonta,government,"The full weight of federal law enforcement is engaged in Minnesota and this Department of Justice is advancing action on every front.

Walz, Ellison and Frey have acknowledged receipt of federal grand jury subpoenas from this DOJ.

We have arrested multiple individuals in the",Sun Jan 25 01:40:51 +0000 2026,2026-02-03T18:45:41.446266+00:00,[],"{""favorite_count"": 11096, ""retweet_count"": 2476, ""reply_count"": 6069, ""quote_count"": 327, ""bookmark_count"": 303, ""views"": ""1002478""}","{""created_at"": ""Sun Jan 25 01:40:51 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 11096, ""bookmark_count"": 303, ""quote_count"": 327, ""reply_count"": 6069, ""retweet_count"": 2476, ""text"": ""The full weight of federal law enforcement is engaged in Minnesota and this Department of Justice is advancing action on every front.\n\nWalz, Ellison and Frey have acknowledged receipt of federal grand jury subpoenas from this DOJ.\n\nWe have arrested multiple individuals in the"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1886531809284173824"", ""id"": ""2015238405572190313"", ""conversation_id"": ""2015238405572190313"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""1002478"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""2015167334239945083"", ""url"": ""https://x.com/AGPamBondi/status/2015238405572190313""}",11,,2015167334239945083
187,x,960301007745044480,https://x.com/EdKrassen/status/960301007745044480,,"[""SuperBowl"", ""FlyEaglesFly""]",en,EdKrassen,Ed Krassenstein,independent,"This is Philadelphia Eagles player Chris Long. He donated his entire season's income to charity, including his first 6 paychecks to Charlottesville Scholarship programs.

Long also says he WILL NOT attend the WH to meet with Trump if the Eagles win the #SuperBowl 
#FlyEaglesFly https://t.co/rVfUJjS1kB",Sun Feb 04 23:56:16 +0000 2018,2026-02-03T18:46:10.289763+00:00,"[{""url"": ""https://pbs.twimg.com/media/DVOsqj9U8AA6Gsy.jpg"", ""type"": ""photo""}]","{""favorite_count"": 178151, ""retweet_count"": 48278, ""reply_count"": 1765, ""quote_count"": 2947, ""bookmark_count"": 3, ""views"": null}","{""created_at"": ""Sun Feb 04 23:56:16 +0000 2018"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/DVOsqj9U8AA6Gsy.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [""SuperBowl"", ""FlyEaglesFly""], ""favorite_count"": 178151, ""bookmark_count"": 3, ""quote_count"": 2947, ""reply_count"": 1765, ""retweet_count"": 48278, ""text"": ""This is Philadelphia Eagles player Chris Long. He donated his entire season's income to charity, including his first 6 paychecks to Charlottesville Scholarship programs.\n\nLong also says he WILL NOT attend the WH to meet with Trump if the Eagles win the #SuperBowl \n#FlyEaglesFly https://t.co/rVfUJjS1kB"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""132339474"", ""id"": ""960301007745044480"", ""conversation_id"": ""960301007745044480"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/EdKrassen/status/960301007745044480""}",12,,
188,x,1072186395341611014,https://x.com/EdKrassen/status/1072186395341611014,,,en,EdKrassen,Ed Krassenstein,independent,"BREAKING: The U.S. Supreme Court has sided with Planned Parenthood, declining to listen to States' arguments that they should be allowed to block funding to Planned Parenthood.

This is a tremendous win for women's rights!  

TAKE THAT MIKE PENCE!",Mon Dec 10 17:48:51 +0000 2018,2026-02-03T18:46:10.290148+00:00,[],"{""favorite_count"": 128481, ""retweet_count"": 30569, ""reply_count"": 842, ""quote_count"": 1116, ""bookmark_count"": 190, ""views"": null}","{""created_at"": ""Mon Dec 10 17:48:51 +0000 2018"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 128481, ""bookmark_count"": 190, ""quote_count"": 1116, ""reply_count"": 842, ""retweet_count"": 30569, ""text"": ""BREAKING: The U.S. Supreme Court has sided with Planned Parenthood, declining to listen to States' arguments that they should be allowed to block funding to Planned Parenthood.\n\nThis is a tremendous win for women's rights!  \n\nTAKE THAT MIKE PENCE!"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""132339474"", ""id"": ""1072186395341611014"", ""conversation_id"": ""1072186395341611014"", ""source"": ""<a href=\""http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/EdKrassen/status/1072186395341611014""}",12,,
